id,FM18_CH3OH_4.1/day,FM18_CH3OH_4.1/day_R1,FM20_no-lim_5.2/day,FM20_no-lim_5.2/day_R1,FM21_no-lim_5.4/day,FM21_no-lim_5.4/day_R1,FM21_no-lim_5.4/day_R2,FM12_CH4-lim_3.0/day,FM12_CH4-lim_3.0/day_R1,FM14_CH4-lim_3.0/day,FM14_CH4-lim_3.0/day_R1,FM19_O2-lim_3.5.day,FM19_O2-lim_3.5.day_R1,FM19_O2-lim_3.5.day_R2,FM22_O2-lim_4.2/day,FM22_O2-lim_4.2/day_R1,FM22_O2-lim_4.2/day_R2,FM34_-Cu_2.7/day_t0,FM40_-Cu_2.9/day_t0m,FM40_+Cu_2.9/day_t10m,FM40_+Cu_2.9/day_t20m,FM40_+Cu_2.9/day_t40m,FM40_+Cu_2.9/day_t60m,FM40_+Cu_2.9/day_t90m,FM40_+Cu_2.9/day_t180m,FM34_+Cu_2.7/day_t180m,FM34_+Cu_2.7/day_t240m,FM34_+Cu_2.7/day_t300m,FM34_+Cu_2.7/day_t360m,FM34_+Cu_2.7/day_t420m,FM34_+Cu_2.7/day_t480m,FM69_O2-lim+_0.7/day_t2,FM69_?-lim_0.7/day_t3,FM69_?-lim_0.7/day_t3_R1,FM69_?-lim_0.7/day_t4,FM69_?-lim_0.7/day_t4_R2,FM80_O2-lim_0.7/day_t2,FM80_O2-lim_0.7/day_t4,FM81_O2-lim+_0.7/day_t1,FM81_O2-lim_0.7/day_t2
MBURv2_10046,0.386409089,0.597847599,-0.439711335,-0.57771525,-0.748532649,-0.657923776,-0.8032569,-0.692403746,-0.675083762,-0.543622667,-0.452296066,-0.791651023,-0.882483552,-0.814041174,-0.97902899,-0.743277004,-0.89938262,-0.042053407,0.014459598,-0.251449383,-0.189825073,-0.345863892,-0.14051071,-0.415052785,-0.433755909,-0.197927006,-0.316112789,-0.675367038,-0.18778494,-0.527310202,-0.150072757,0.034657403,0.433127424,1.090413021,0.187513957,0.725687524,-0.549511887,-0.448710307,-0.589662975,-0.72249596
MBURv2_10047,-0.087816079,-0.01229384,-0.666032494,-0.759487339,-0.924751154,-0.50067134,-0.850409979,-0.849502145,-0.747995946,-1.033768091,-1.241519071,-0.605984768,-0.692861053,-0.786953048,-0.83334764,-0.670010773,-0.73116722,-0.973827525,-0.873275266,-1.115041731,-1.119990186,-1.347069054,-1.10113272,-1.107641162,-1.32391731,-0.859257711,-0.937273056,-0.985327396,-1.059118351,-1.424178705,-1.06039306,-1.025709833,0.304212493,0.057082275,0.204505373,-0.276109911,-0.688906617,-0.622522122,-0.629926175,-0.74288518
MBURv2_10048,-0.297934474,-0.386387639,-1.818571057,-1.960605004,-1.913926283,-1.690842837,-1.867730585,-1.838434286,-1.768230741,-1.663430158,-1.844886741,-1.412165437,-1.62801887,-1.636844781,-1.695113495,-1.663880893,-1.817816284,-2.597692718,-2.020754722,-2.377729912,-2.230721623,-2.319149034,-2.455384859,-2.392019888,-2.725390082,-2.572877557,-2.680437178,-2.578667722,-2.757428237,-2.595783935,-2.50996012,-2.370599076,-1.743173892,-2.656334503,-1.504962713,-2.642354194,-1.991880755,-1.776197928,-1.970261932,-2.00838921
MBURv2_10049,0.292862496,-0.314867324,-1.422778443,-1.503770234,-1.426540421,-1.28713225,-1.333480618,-0.920895368,-0.925917149,-0.929411782,-1.100839769,-1.22241923,-1.169701372,-1.121113761,-1.247941618,-1.21560975,-1.302520902,-1.66993069,-1.17226284,-1.301628006,-1.411752436,-1.230737381,-1.597671861,-1.2729061,-1.659070492,-1.812953198,-1.711419122,-1.632857058,-1.871323819,-1.603281961,-1.844068565,-1.140417113,-0.941012779,-1.35926225,-0.874758966,-1.15298546,-1.300806674,-1.348481084,-1.348900465,-1.268820329
MBURv2_10050,-0.539313526,-0.25548706,-1.456786738,-1.681724039,-1.943028637,-1.589116489,-1.941069175,-2.598384017,-2.476494819,-1.992427908,-2.222941724,-2.024310976,-2.137263619,-2.203924675,-1.901491185,-1.722174142,-1.910684198,-1.799960084,-1.720328266,-1.84560326,-1.931312811,-1.751613346,-2.036847992,-1.758237889,-1.986316195,-1.905709109,-1.947911036,-2.085370664,-1.983803989,-2.073845765,-2.104574584,-2.060449765,-0.960771357,-1.534260837,-1.283436939,-1.714531363,-1.697737764,-1.748475343,-1.866817416,-1.851181719
MBURv2_10051,0.31644812,0.098759916,-0.752412742,-0.685063523,-0.745065668,-0.78624917,-0.769264861,-0.567222181,-0.480867782,-0.526036401,-0.840856728,-1.426674936,-1.560566373,-1.20874515,-1.069718484,-1.079789181,-0.956843305,-0.902666496,-0.736053872,-1.116150989,-1.060868407,-1.084766538,-1.424928996,-1.16392415,-1.565346511,-1.495915931,-1.780382153,-0.887199319,-0.913956741,-1.227486794,-1.46053775,-0.843517491,0.023171761,0.401261798,0.029071633,0.363711807,-0.596308417,-0.398531478,-0.648453034,-0.736429841
MBURv2_10052,-0.21751985,0.590640769,-0.44051955,-0.627958792,-0.836062053,-0.486575527,-0.643365522,-0.733564647,-0.340934422,-1.141915569,-1.125416182,-1.080224522,-1.049886563,-1.102402745,-1.081459709,-0.841863223,-0.97652079,-0.62660541,-0.41817261,-0.865007535,-0.876305675,-1.575820657,-1.18397171,-1.089726672,-2.266201812,-0.816890178,-1.397405863,-1.751315891,-3.737431328,-1.729033287,-2.514625265,-3.514988985,-0.203392473,-0.788340688,-0.212607733,-0.427341303,-0.895666059,-0.648241771,-1.032905481,-0.70237991
MBURv2_10053,0.408290987,0.563651787,-0.483735479,-0.388486732,-0.569155346,-0.511869547,-0.587870409,-0.615167648,-0.587248922,-0.361346125,-0.421862838,-0.860978656,-0.901325118,-1.010344972,-0.762105558,-0.587992571,-0.645193997,-0.290041968,-0.404219228,-0.548471149,-0.726425754,-0.425294222,-0.912669689,-0.596343121,-1.091743868,-1.068983721,-0.657614225,-0.869152381,-1.078939792,-1.201786284,-0.593099323,-0.425863095,0.122787154,0.22105801,0.266276248,-0.14040863,-0.521009447,-0.358033965,-0.722889195,-0.623303564
MBURv2_10054,-0.148978947,-0.093579081,-1.354818096,-1.21684095,-1.459670137,-1.28389795,-1.318189941,-1.33497432,-1.173061486,-1.27622177,-1.316195256,-1.548147601,-1.444340416,-1.552010114,-1.484112432,-1.507593086,-1.427061791,-1.259706971,-1.109400776,-1.21976829,-1.360716878,-1.358561442,-1.513980183,-1.367023841,-1.482061604,-1.961342997,-1.417869966,-1.683832294,-1.958808124,-1.300596438,-1.174444165,-1.384893411,-0.639489123,-0.282735979,-0.525964566,-0.336774093,-1.296951945,-1.242842044,-1.500405545,-1.459809606
MBURv2_10055,0.094375144,0.144518575,-0.597344687,-0.649713399,-0.765733188,-0.803842837,-0.703219845,-0.94202755,-0.988758809,-0.666595111,-0.694965151,-1.143032162,-0.867432025,-0.834742215,-0.948222009,-1.068051347,-0.962571231,-0.385572428,-0.270299015,-0.597719015,-0.501344192,-0.800605958,-0.710754573,-0.795026681,-0.878925006,-1.113263151,-0.622766516,-0.848312217,-0.606854994,-0.645762667,-0.615779217,-0.223131744,-0.060871253,0.195394258,-0.084590731,0.44536233,-0.734159312,-0.665399306,-0.911868492,-0.86399635
MBURv2_10056,0.001009932,-0.313237671,-1.342956823,-1.287408344,-0.969654825,-0.996094629,-0.879860212,-1.419072788,-1.231248216,-1.481808292,-1.831979258,-0.882799016,-0.946399547,-0.958363295,-0.762105558,-1.102380414,-0.984992769,-1.952517018,-1.807368649,-1.474761462,-1.744196614,-1.376675516,-1.988905274,-1.342353855,-1.403351778,-1.259648434,-1.024071544,-1.346925636,-1.525686151,-1.084328702,-1.290112792,-4.094657186,-2.826025391,-2.683784757,-2.603905511,-3.62944671,-2.959737052,-2.886797201,-3.396844991,-3.332072267
MBURv2_10057,-0.060118453,-0.363835713,0.311243046,0.313569471,0.252422496,0.307876883,0.298786178,-0.730975137,-0.697411211,-0.627495736,-0.965036139,-0.363227344,-0.364046038,-0.301897666,-0.171897428,-0.264823797,-0.207684681,-0.680395493,-0.827401891,-0.68196211,-0.780120347,-0.729549204,-0.545644551,-0.143932457,-0.294994079,-0.425447911,-0.030092446,-0.052020715,-0.244587029,0.005885799,-0.444235937,-2.915229483,-1.527084957,-1.258970513,-1.206898604,-1.556934211,-1.404530103,-1.671412619,-1.837145206,-1.882839199
MBURv2_10058,-0.443650148,-0.713250142,-0.349620553,-0.365697156,-0.546511244,-0.434216991,-0.475266717,-0.845120668,-0.633369937,-0.618030933,-0.760209602,-1.162525658,-1.231519571,-1.11361844,-0.538384076,-0.496851515,-0.53447611,-0.99054492,-0.765799465,-0.98315802,-0.881791215,-1.034478824,-1.029516337,-1.135727371,-0.971726377,-1.061841651,-0.817928901,-0.676631081,-0.420988772,-0.800946187,-0.531698779,-1.640768758,-0.585368304,-0.839423093,-0.446416617,-0.574182691,-0.651496222,-0.731480026,-0.911929667,-0.898946064
MBURv2_10059,-0.931549038,-0.872301446,-1.5559113,-0.95725111,-1.197960109,-1.560758306,-1.278094975,-1.568569472,-1.50350346,-1.632139428,-1.836543801,-2.552641782,-2.029202981,-1.969761886,-1.369452398,-1.944310492,-1.430790704,-1.560453075,-1.630337139,-1.930987091,-1.977428763,-1.937471295,-1.834444521,-2.015617613,-1.820812699,-1.556429715,-1.312516966,-1.21074751,-1.412966997,-1.540890427,-1.376737177,-2.566673141,-1.794868478,-1.731648682,-1.739835592,-2.013714753,-2.040491102,-1.945762072,-2.085580158,-2.054012952
MBURv2_10060,-0.861860898,-0.679935988,-1.624260522,-1.672317223,-1.724370427,-1.789067785,-1.660923893,-2.258530929,-2.219786523,-2.062121312,-2.459343123,-2.38204057,-2.215106481,-2.054975313,-2.473953425,-2.344848422,-2.198769581,-1.925449891,-2.655616548,-2.047472833,-2.725466515,-2.201829882,-3.101331253,-2.293151588,-2.495505361,-3.144303811,-1.919756387,-1.705512201,-1.562344621,-2.068519753,-2.28295503,-2.339902279,-1.664744484,-2.198216482,-1.811961326,-0.574182691,-2.450165416,-2.228979686,-2.519233336,-2.398114544
MBURv2_10061,0.73808603,-0.206866367,-0.187233121,-0.48483385,-0.490066198,-0.454154049,-0.543829848,-0.067143101,-0.143334463,-0.47504187,-0.606949093,-1.311550068,-0.625746857,-0.706994053,-0.955928827,-1.382431605,-0.665319102,0.443783918,-0.70907381,0.505360915,-0.175865957,-0.575820657,-1.518390749,-0.674689173,-1.266201812,-0.4449214,-0.522936745,-1.558670813,-2.737431328,-0.559108285,-0.83655336,0.069973515,0.029584699,0.948624906,0.034485129,0.402733695,-0.830571031,-0.74510331,-1.23221429,-1.051964348
MBURv2_10062,-0.440753248,-0.907306085,-0.520017471,-0.570563724,-0.695826775,-0.896577436,-0.758842739,-0.389961908,-0.198072522,-0.268590993,-0.453167284,-1.388346817,-0.933869152,-0.635085299,-0.626621202,-1.395098017,-0.810711897,0.065272295,-0.128841461,-0.245279616,-0.277537375,-0.763648718,-0.517184987,-1.039394996,-1.28481749,-0.627512813,-0.590050941,-0.866793108,-1.460591123,-0.336715864,0.314755963,0.176888719,-0.685162855,-0.266387985,-0.56909305,1.001501996,-0.868604163,-0.668561755,-0.803370991,-0.53292324
MBURv2_10063,-1.948084303,-1.948084303,-1.48491367,-0.584369523,-0.905103697,-1.553689722,-0.865757943,-1.948084303,-1.948084303,-1.948084303,-1.948084303,-1.250149523,-1.309273192,-0.989928016,-1.318498907,-0.934972628,-0.239555196,-0.778608503,-0.771809565,-1.637597039,-0.554377581,-0.514420112,-1.649635283,0.20983361,-1.266201812,-1.319390518,-1.397405863,-0.388745812,-0.152468827,-0.144070786,-1.251590859,0.069973515,-0.517903096,0.626696812,-0.676008254,-0.012303804,-0.748108871,-1.330065811,-1.81717679,-1.099270062
MBURv2_10064,-0.361577366,-0.38961997,-0.685755901,-0.917323334,-0.84783609,-0.699801482,-0.89439351,-1.530819794,-1.616176208,-1.339329612,-1.618173939,-1.244540877,-1.303340745,-1.292068529,-1.381143844,-1.20226374,-1.290862589,-1.465151603,-1.392355107,-1.276958203,-1.261012099,-1.435879943,-1.69109489,-1.407416852,-1.490525476,-1.317348487,-1.259159448,-1.771896768,-1.223675778,-1.340808619,-1.337904702,-1.67930534,-0.973645457,-1.196582626,-0.822942531,-1.144911299,-1.393051066,-1.265136073,-1.640456227,-1.496167027
MBURv2_10065,-0.577773718,-0.138715511,-1.270933488,-1.210510925,-1.284507659,-1.270663841,-1.256618728,-1.863956714,-1.873658838,-1.773073223,-1.941210707,-1.721752657,-1.702795906,-1.67526521,-1.73667124,-1.627883042,-1.625395055,-1.631983589,-1.817344871,-1.631236382,-1.900666959,-1.660842173,-2.007229227,-1.667070012,-1.798780773,-1.669267204,-1.735359382,-1.720774496,-1.306710393,-1.252018699,-1.668866831,-2.437905005,-1.221365573,-1.559253614,-1.097853335,-1.467714904,-1.75505947,-1.637181926,-1.957546181,-1.833777342
MBURv2_10066,-0.142615041,-0.064847362,-0.427015286,-0.272425517,-0.248776745,-0.211998373,-0.331421516,-1.06277994,-0.923730628,-1.174068982,-0.9301684,-0.978847501,-0.690047867,-0.815587724,-0.750215147,-1.003746048,-0.99739952,-0.128794858,-0.718098978,-0.805580063,-1.119576826,-0.837125731,-0.420153437,-0.518864368,-0.772507369,-1.78505409,-0.988600318,-0.439371885,-0.502655182,-0.802379436,-1.054289419,-1.658724463,-0.19215329,-0.25400426,-0.077541489,0.937070123,-0.683257726,-0.888838788,-1.095213359,-0.996090799
MBURv2_10067,-0.482962762,-0.608728477,-0.766262973,-0.977514417,-0.947771392,-0.854268497,-1.000038859,-1.748581523,-1.73344159,-1.908241947,-2.309857013,-1.371775138,-1.605412902,-1.424062573,-1.615008017,-1.341213179,-1.537419586,-2.038998188,-1.66224964,-1.79107152,-1.930244483,-2.171468767,-2.042780176,-1.982811468,-1.954012721,-1.853955166,-2.965917843,-1.649135496,-2.025835389,-2.017437347,-2.168026143,-2.190416169,-1.266282881,-1.16420759,-1.232083131,-1.165778285,-1.754741963,-1.604394686,-2.296879503,-2.115241019
MBURv2_10069,-0.080016326,-0.55478967,-0.687900692,-0.788840037,-0.783113173,-0.574448283,-0.795368615,-1.718941312,-1.346238454,-1.750873551,-2.164944546,-1.527683499,-1.257742892,-1.556968609,-1.318498907,-1.878389099,-1.30850255,-1.22606748,-1.733841715,-1.500093515,-2.554377581,-1.444030784,-1.512131759,-1.205203889,-1.746827653,-1.471393612,-2.134371457,-2.973708312,-2.889434421,-1.465998881,-1.486056113,-1.444599657,-1.218342814,-2.695231283,-1.047977031,-1.164306897,-1.677719543,-1.697797595,-2.169478534,-1.720758439
MBURv2_10070,-0.580920258,-0.755759613,-1.246629876,-1.43693916,-1.334174255,-1.235418651,-1.522979981,-2.033241683,-1.838187719,-1.801542695,-2.269052949,-1.87621063,-2.457775715,-1.962791886,-1.949854313,-1.799130238,-1.9775357,-2.336434874,-2.09831039,-1.610460909,-2.350363689,-1.840920937,-2.510472535,-2.096767657,-2.043809391,-2.493888249,-1.249975499,-2.662779216,-2.648894653,-2.470571611,-2.047576967,-3.104524216,-1.48594995,-3.284766514,-1.471994362,-2.049298011,-2.353763766,-2.112246119,-2.594784369,-2.332661483
MBURv2_10071,-0.168901733,-0.216850455,0.440212711,0.327156773,0.203468825,0.443820726,0.285903091,-1.051098135,-1.047565987,-1.189570075,-1.520071642,-0.349685197,-0.422440731,-0.447598798,-0.50028773,-0.488199232,-0.584326207,-1.92877025,-1.062569642,-1.127508158,-1.279233492,-1.101249374,-1.032963922,-0.605576001,-0.582268789,-1.48249132,-1.560506665,-1.176337479,-1.650553877,-1.307171588,-1.243323243,-2.080188231,-1.15349167,-1.423929262,-0.656244999,-1.241900018,-1.042660527,-1.01378688,-1.744946116,-1.764004982
MBURv2_10072,0.330936441,0.514832471,1.711138359,1.66355799,1.511328924,1.613420263,1.448556967,-0.096949233,-0.115063111,-0.299757953,-0.444525261,0.713000072,0.733237103,0.728697987,0.782301734,0.706248872,0.839246372,-0.141178582,-0.456307739,0.037307587,-0.316878267,-0.236174456,-0.081645861,0.761727346,0.662459406,-0.175000609,0.304979499,-0.244355902,0.46585227,0.039847488,0.307836549,-2.370599076,-0.488990404,-1.228913279,0.431482073,0.354478527,-0.198735127,-0.195729566,-1.052634952,-0.846820407
MBURv2_10073,1.25872755,1.067308597,2.425607052,2.306778336,2.316301591,2.355435878,2.414689147,1.079625157,1.100107904,0.958933877,0.874357104,1.383606077,1.560752588,1.514248902,1.634614706,1.546254211,1.698168749,-0.075590241,0.757672442,0.765860941,0.664655829,0.889037868,1.209502181,1.573917352,1.714801197,0.521131268,0.983684304,0.930943811,1.438074706,0.728872478,0.987480303,0.151503401,0.218029789,-0.184858099,1.134393544,0.828217982,0.474283551,0.550870244,-0.266161621,-0.16974327
MBURv2_10074,0.810576201,0.91148303,0.87527955,1.049585632,0.985958698,0.874138741,1.001536803,0.143483744,-0.117890648,-0.804976914,-0.635652239,0.796847208,1.11419161,1.073592809,0.820787347,0.522146652,0.758450065,-1.115250117,-0.860175931,-1.257792228,-1.4325891,-0.768140767,-1.025346462,-0.445985488,-0.429252108,-0.964941281,-0.816185764,-0.913320377,-0.960291019,-0.580444747,-0.807874284,-1.545203598,-0.161094586,-0.081589707,-0.015154983,0.168378366,-0.87262078,-0.593567486,-1.037494287,-1.02142493
MBURv2_10075,-0.317620345,-0.162519308,-1.251691315,-1.022891454,-0.988108687,-1.276233397,-0.927833844,-1.261005874,-1.35716759,-1.414629908,-1.611027696,-1.520969674,-1.216331446,-1.294586208,-1.301516746,-1.555863838,-1.346876614,-1.564001827,-1.16292395,-1.232396024,-1.207386351,-1.411781867,-1.315644709,-1.328618658,-1.385674789,-1.440833045,-1.315159407,-1.510188338,-1.262134186,-1.114101609,-1.361256218,-2.52277473,-2.146401367,-1.855627444,-1.86119025,-1.064483668,-2.173362941,-2.214827529,-2.286901009,-2.533798807
MBURv2_10076,-0.254405867,-0.196430914,-0.411690612,-0.243711623,-0.449555777,-0.626175229,-0.473440521,-1.141955852,-1.218156604,-0.881772309,-1.017793497,-0.992197055,-0.845671276,-0.859702711,-0.809697571,-0.827533855,-0.739366991,-0.543183518,-0.821170671,-1.081282242,-0.868797573,-1.041484229,-1.02252847,-0.949168624,-1.089021968,-0.741427158,-0.69595945,-0.70240629,-0.406628294,-0.674440048,-0.426023134,-1.673991219,-1.063625767,-0.877440909,-0.740506502,-0.918539968,-1.084730498,-1.097237937,-1.448027445,-1.333889343
MBURv2_10077,0.327204161,-0.22923418,0.639923442,-0.126957072,-0.276842092,0.269432515,-0.150033497,-1.390947019,-1.292085911,-1.441141464,-1.538655183,-0.207774571,-0.582838266,-0.97228015,-1.1911196,-0.384450772,-0.918515187,-1.119152276,-1.385918411,-1.604682417,-1.447462377,-1.685038884,-1.917115594,-1.612861858,-1.511588352,-1.727048487,-0.857531252,-1.866793108,-1.197556717,-1.551728755,-0.943041794,-2.145039375,-1.204537015,-0.780961157,-0.750539921,-0.320426099,-2.121819508,-1.355254143,-1.529689341,-1.705473711
MBURv2_10078,0.533919083,0.294090159,0.83186839,0.366155446,0.096823752,0.556734267,0.266145774,0.511988407,-0.083123539,-0.059408339,0.641681558,0.087215589,-0.003491556,0.139005214,-0.173068467,0.330064131,0.020805076,-0.742629206,-0.457948098,-1.271751828,-0.791416778,-0.787985185,-1.221541631,-1.09646825,-0.759079914,-1.668904445,-1.283947813,-0.56689132,-1.126473619,-0.523128988,-1.64063315,-0.167065682,0.965841288,0.067729519,1.525366386,0.676656417,0.481913992,0.326499897,1.065416859,0.731501524
MBURv2_10079,0.10065611,-0.093655756,1.282640244,1.203222144,0.950506394,1.107724839,0.91560177,-0.127575232,-0.140040637,0.063685164,-0.09783035,0.300047559,0.481029459,0.443031391,0.116639799,0.296225691,0.302014709,-0.566063868,0.12619911,-0.123023866,0.282123687,-0.118834976,0.350364717,-0.032736693,-0.098823493,-0.157119089,0.11716731,-0.257501278,0.432493673,-0.144070786,0.367318973,-0.152418906,1.206323386,1.129197152,1.094294524,1.103173414,0.571527413,0.689127754,0.571865501,0.629427916
MBURv2_10080,0.041410157,0.125330063,-0.020572137,0.484792501,0.156164241,-0.138974289,0.179182548,-0.399312333,-0.352979449,-0.375506197,-0.396760221,-0.337260187,0.051474151,-0.168728038,-0.158339348,-0.482113663,-0.110821882,-0.081872754,-0.261691574,-0.269527162,-0.1842133,-0.050078579,-0.19301685,-0.109279469,0.025352634,0.041675971,-0.064697929,-0.120710725,0.08019193,0.045753773,0.109475629,-0.579529237,-0.440923099,-0.117802455,-0.149028937,0.529954246,-0.690658598,-0.643565284,-0.806695306,-0.629384086
MBURv2_10081,-0.175344715,-0.08622506,2.358065162,2.221434947,2.039000459,2.036686274,1.952269148,-0.612008836,-0.784535501,-0.517877528,-0.63764589,-0.620332787,-0.664368151,-0.536306472,0.061680572,0.278497449,0.123296083,-0.198716992,-0.187859837,-0.447564464,-0.160759065,-0.262501739,-0.231617847,-0.232027677,-0.592883437,-0.300531491,-0.189184342,-0.113111369,0.065578124,-0.091874575,-0.030283579,-1.329957091,-0.582405173,-0.763249707,-0.520420138,-0.639644907,-0.465174907,-0.613363658,-0.835003787,-0.879918095
MBURv2_10082,-0.115211009,-0.488265404,0.077629849,0.043170071,-0.146660208,-0.165896277,-0.19349203,-1.175040899,-1.182868247,-1.47200643,-1.658146282,-1.373997818,-1.300430814,-1.235007056,-1.08197993,-1.105564025,-1.004391499,-1.916593909,-1.660744795,-1.781392743,-1.742873092,-1.838438783,-1.750655842,-1.614131448,-1.714852098,-1.571983611,-1.583741112,-1.476585109,-1.806353413,-1.454302505,-1.337191685,-2.13446354,-1.19337839,-1.349115869,-1.325377358,-1.479775265,-1.561385529,-1.642259046,-1.815972788,-1.868051587
MBURv2_10083,-0.591396955,-0.075269484,-0.500191204,-0.031407521,-0.408955508,-0.838187646,-0.422628137,-1.629421037,-1.659483187,-1.618578871,-1.653887834,-2.2141303,-1.400517191,-1.55157535,-1.102738053,-1.784266922,-1.014386581,-0.968939715,-0.916028852,-1.13891588,-0.978086451,-1.06534104,-1.102208429,-0.900670972,-1.086106412,-1.046931099,-0.918942984,-1.048562307,-0.853415199,-0.854932626,-1.094329093,-1.49886932,-1.548144099,-0.679111618,-1.601344686,-0.836985544,-1.750813079,-1.888427162,-2.032382671,-2.165612557
MBURv2_10085,-0.688299147,-0.274176302,-0.649070191,-0.41856063,-0.557059509,-0.768225611,-0.485824245,-1.996420549,-2.092643761,-1.885974971,-1.996999909,-1.77400051,-1.453781104,-1.642415795,-1.528273421,-1.739966094,-1.551244106,-1.270076316,-1.395935121,-1.378678742,-1.188887619,-1.168038974,-1.490252659,-1.460858765,-1.487909356,-1.797437815,-1.619113407,-2.067091759,-1.128015784,-1.725953894,-1.391768517,-1.330071269,-1.486936745,-1.436312986,-1.299596393,-1.10568725,-1.986690233,-1.989353422,-2.288560357,-2.242621968
MBURv2_10086,-0.625684958,-0.503668195,-0.6304765,-0.657839909,-0.67167786,-0.801066334,-0.630279585,-1.948008704,-1.884740131,-1.850385461,-2.114209904,-2.070253462,-1.995117311,-1.829029232,-1.61839831,-1.644802092,-1.494175897,-2.017538107,-1.74654922,-2.048023946,-1.94069365,-2.120634084,-2.1639386,-2.34529159,-2.22257756,-1.905613015,-2.079387342,-2.038096287,-1.751988146,-1.986724953,-1.884898492,-2.626221823,-1.858504118,-1.95292295,-1.7076675,-1.50872963,-2.254936292,-1.986636274,-2.502698627,-2.312080605
